Date,Open,High,Low,Close,Volume,Price_Change,Price_Change_Abs,MA_5,MA_10,MA_20,MA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,Volatility_5,Volatility_20,Volume_MA_5,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_MA,News_Sentiment,News_Sentiment_Pos,News_Sentiment_Neg,News_Count,Wiki_Views,Wiki_Views_MA_7,Wiki_Views_Change,Ticker,Target,Target_Return,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,Close_Lag_10,Return_Lag_10,Close_Diff_1,Close_Diff_5,OC_Gap_Lag_1,HL_Range_Lag_1,Price_vs_MA5_Lag_1,Price_vs_MA20_Lag_1,Volume_Lag_1,Volume_Lag_2,Volume_Lag_3,Volume_Lag_5,Volume_Change_Lag_1,Volume_MA_Ratio_Lag_1,RSI_Lag_1,RSI_Lag_5,RSI_Change,RSI_Oversold_Lag_1,RSI_Overbought_Lag_1,MACD_Lag_1,MACD_Signal_Lag_1,MACD_Hist_Lag_1,BB_Position_Lag_1,Volatility_Lag_1,Volatility_Lag_5,News_Sentiment_Lag_1,News_Sentiment_Lag_3,News_Sentiment_MA_5,News_Sentiment_Trend,Wiki_Views_Lag_1,Wiki_Views_Lag_7,Wiki_Views_Change_Lag_1,Wiki_Attention_Spike,Combined_Sentiment,DayOfWeek,Month,Quarter,WeekOfYear,Is_Monday,Is_Friday,Is_MonthStart,Is_MonthEnd,Sentiment_Volatility_Interaction,Sentiment_Volume_Interaction
2022-12-16,159.639999,160.990005,150.039993,150.229996,139032200,-0.047187,-7.440002,158.694,168.227,175.7155,196.345,168.183618,180.076124,-11.892506,-10.198989,27.825257,175.7155,201.189309,150.24169,0.289944,0.025876,0.040034,137541240.0,100321195.0,1.385871,0.072888,0.056566,0.267867,0.094238,0.033286,21,12507,10742.285714,0.014438,TSLA,149.869995,-0.002396,157.669998,-0.047187,156.800003,-0.041901,160.949997,-0.066605,179.050003,-0.160961,194.860001,-0.229036,0.869995,-15.770004,0.027568,0.048519,-0.041275,-0.11103,122334500.0,140682300.0,175862700.0,104872300.0,-0.13042,0.935928,31.011603,49.199439,1.072392,0,0,-11.015901,-9.77561,-1.240292,0.065046,0.037667,0.035467,0.267867,0.267867,0.267867,0.0,12329.0,10189.0,0.101886,0.793655,0.267867,4,12,4,50,0,1,0,0,0.01009,-0.034935
2022-12-19,154.0,155.25,145.820007,149.869995,139390600,-0.002396,-0.360001,155.103998,164.969,174.1995,194.881,165.366138,177.838633,-12.472495,-10.65369,28.49402,174.1995,202.05004,146.348959,0.319755,0.023186,0.040023,143460460.0,103488280.0,1.346922,0.062921,0.056983,0.267867,0.094238,0.033286,21,14072,11681.571429,0.498775,TSLA,137.800003,-0.080536,150.229996,-0.002396,157.669998,-0.04947,156.800003,-0.044196,167.820007,-0.10696,182.449997,-0.178569,-7.440002,-28.820007,-0.058945,0.072888,-0.053335,-0.145038,139032200.0,122334500.0,140682300.0,109794500.0,0.136492,1.01084,27.825257,49.96435,-3.186346,1,0,-11.892506,-10.198989,-1.693517,-0.00023,0.025876,0.035145,0.267867,0.267867,0.267867,0.0,12507.0,9999.0,0.014438,0.812639,0.267867,0,12,4,51,1,0,0,0,0.006931,0.036562
2022-12-20,146.050003,148.470001,137.660004,137.800003,159563300,-0.080536,-12.069992,150.473999,160.767,172.696,193.1778,161.125194,174.872809,-13.747615,-11.272475,9.461385,172.696,204.892765,140.499235,0.372872,0.034974,0.041062,140200580.0,106822310.0,1.493726,0.078447,0.060201,0.267867,0.094238,0.033286,21,11139,11616.857143,-0.208428,TSLA,137.570007,-0.001669,149.869995,-0.080536,150.229996,-0.08274,157.669998,-0.126023,160.949997,-0.143833,179.820007,-0.233678,-0.360001,-17.950012,-0.026818,0.062921,-0.033745,-0.139665,139390600.0,139032200.0,122334500.0,175862700.0,0.002578,0.971631,28.49402,44.021879,0.668763,1,0,-12.472495,-10.65369,-1.818805,0.063213,0.023186,0.036794,0.267867,0.267867,0.267867,0.0,14072.0,8786.0,0.12513,0.923562,0.267867,1,12,4,51,0,0,0,0,0.006211,0.000691
2022-12-21,139.339996,141.259995,135.889999,137.570007,145417400,-0.001669,-0.229996,146.628,157.120001,171.079,191.5992,157.501319,172.109638,-14.608319,-11.939644,9.430479,171.079,206.908362,135.249638,0.418863,0.037299,0.040802,141147600.0,110170565.0,1.31993,0.039035,0.05999,0.267867,0.094238,0.033286,21,13088,11888.142857,0.174971,TSLA,125.349998,-0.088828,137.800003,-0.001669,149.869995,-0.082071,150.229996,-0.084271,156.800003,-0.12264,174.039993,-0.209549,-12.069992,-23.149994,-0.056488,0.078447,-0.084227,-0.202066,159563300.0,139390600.0,139032200.0,140682300.0,0.144721,1.138107,9.461385,29.939211,-19.032635,1,0,-13.747615,-11.272475,-2.47514,-0.041918,0.034974,0.036438,0.267867,0.267867,0.267867,0.0,11139.0,10803.0,-0.208428,0.742567,0.267867,2,12,4,51,0,0,0,0,0.009368,0.038766
2022-12-22,136.0,136.630005,122.260002,125.349998,210090300,-0.088828,-12.220009,140.164,152.311001,168.1865,189.7614,152.554962,168.645961,-16.090999,-12.769915,7.857398,168.1865,208.902906,127.470094,0.484182,0.041465,0.038908,158698760.0,115198245.0,1.823728,0.114639,0.067914,0.267867,0.094238,0.033286,21,10141,11575.571429,-0.225168,TSLA,123.150002,-0.017551,137.570007,-0.088828,137.800003,-0.090348,149.869995,-0.163608,157.669998,-0.204985,173.440002,-0.277272,-0.229996,-19.229996,-0.012703,0.039035,-0.061775,-0.195869,145417400.0,159563300.0,139390600.0,122334500.0,-0.088654,1.030251,9.430479,31.011603,-0.030906,1,0,-14.608319,-11.939644,-2.668675,0.032381,0.037299,0.037667,0.267867,0.267867,0.267867,0.0,13088.0,11592.0,0.174971,0.883177,0.267867,3,12,4,51,0,0,0,0,0.009991,-0.023747
2022-12-23,126.370003,128.619995,121.019997,123.150002,166989700,-0.017551,-2.199997,134.748001,146.721001,165.201,187.79,148.031122,165.27589,-17.244768,-13.664886,8.967613,165.201,209.944438,120.457562,0.541685,0.043007,0.038722,164290260.0,121014095.0,1.379919,0.061713,0.06898,0.267867,0.094238,0.033286,21,9593,11159.285714,-0.054038,TSLA,109.099998,-0.114089,125.349998,-0.017551,137.570007,-0.104819,137.800003,-0.106314,150.229996,-0.180257,179.050003,-0.312203,-12.220009,-32.32,-0.078309,0.114639,-0.10569,-0.254696,210090300.0,145417400.0,159563300.0,139032200.0,0.44474,1.323831,7.857398,27.825257,-1.573081,1,0,-16.090999,-12.769915,-3.321084,-0.026035,0.041465,0.025876,0.267867,0.267867,0.267867,0.0,10141.0,11189.0,-0.225168,0.694976,0.267867,4,12,4,51,0,1,0,0,0.011107,0.119131
2022-12-27,117.5,119.669998,108.760002,109.099998,208643400,-0.114089,-14.050003,126.594002,140.849,161.51,185.8722,142.041718,161.114713,-19.072995,-14.746507,7.743781,161.51,211.919424,111.100577,0.624227,0.048429,0.043852,178140820.0,126801005.0,1.64544,0.1,0.073111,0.267867,0.094238,0.033286,21,10664,9614.285714,0.288545,TSLA,112.709999,0.033089,123.150002,-0.114089,125.349998,-0.129637,137.570007,-0.206949,149.869995,-0.272036,167.820007,-0.349899,-2.199997,-27.079994,-0.025481,0.061713,-0.086072,-0.254544,166989700.0,210090300.0,145417400.0,139390600.0,-0.205153,1.016431,8.967613,28.49402,1.110215,1,0,-17.244768,-13.664886,-3.579883,0.030088,0.043007,0.023186,0.267867,0.267867,0.267867,0.0,9593.0,12329.0,-0.054038,0.666685,0.267867,1,12,4,52,0,0,0,0,0.01152,-0.054954
2022-12-28,110.349998,116.269997,108.239998,112.709999,221070500,0.033089,3.610001,121.576001,136.025,158.104,183.7394,137.529146,157.529179,-20.000032,-15.797212,12.378847,158.104,212.095097,104.112903,0.682982,0.061572,0.045647,190442260.0,133686675.0,1.653646,0.071245,0.068965,0.267867,0.094238,0.033286,21,12026,9462.571429,0.127719,TSLA,121.82,0.080827,109.099998,0.033089,123.150002,-0.084775,125.349998,-0.100838,137.800003,-0.182075,160.949997,-0.29972,-14.050003,-40.769997,-0.071489,0.1,-0.13819,-0.3245,208643400.0,166989700.0,210090300.0,159563300.0,0.249439,1.171227,7.743781,9.461385,-1.223832,1,0,-19.072995,-14.746507,-4.326487,-0.019843,0.048429,0.034974,0.267867,0.267867,0.267867,0.0,10664.0,12507.0,0.111644,0.753981,0.267867,2,12,4,52,0,0,0,0,0.012972,0.066816
2022-12-29,120.389999,123.57,117.5,121.82,221923300,0.080827,9.110001,118.425999,132.527,154.46,181.772,135.112354,154.884054,-19.7717,-16.59211,21.328591,154.46,207.886034,101.033966,0.691778,0.081504,0.046125,205743440.0,139323520.0,1.592863,0.049828,0.069923,0.267867,0.094238,0.033286,21,10342,9491.285714,-0.14003,TSLA,123.18,0.011164,112.709999,0.080827,109.099998,0.11659,123.150002,-0.0108,137.570007,-0.114487,156.800003,-0.223087,3.610001,-25.090004,0.021387,0.071245,-0.072926,-0.287115,221070500.0,208643400.0,166989700.0,145417400.0,0.059561,1.160827,12.378847,9.430479,4.635066,1,0,-20.000032,-15.797212,-4.20282,0.079616,0.061572,0.037299,0.267867,0.267867,0.267867,0.0,12026.0,14072.0,0.127719,0.860018,0.267867,3,12,4,52,0,0,0,0,0.016493,0.015955
2022-12-30,119.949997,124.480003,119.75,123.18,157777300,0.011164,1.360001,117.992,129.078,150.884,179.7948,133.276608,152.535606,-19.258998,-17.125488,17.430334,150.884,202.513339,99.254662,0.684358,0.072574,0.046473,195280840.0,143210075.0,1.101719,0.038399,0.068911,0.267867,0.094238,0.033286,21,9601,9492.428571,-0.07165,TSLA,108.099998,-0.122422,121.82,0.011164,112.709999,0.092893,109.099998,0.129056,125.349998,-0.017312,157.669998,-0.218748,9.110001,-15.750008,0.011878,0.049828,0.028659,-0.211317,221923300.0,221070500.0,208643400.0,210090300.0,0.003858,1.078641,21.328591,7.857398,8.949744,1,0,-19.7717,-16.59211,-3.17959,0.194531,0.081504,0.041465,0.267867,0.267867,0.267867,0.0,10342.0,11139.0,-0.14003,0.749551,0.267867,4,12,4,52,0,1,0,0,0.021832,0.001033
2023-01-03,118.470001,118.800003,104.639999,108.099998,231402800,-0.122422,-15.080002,114.981999,124.865,146.546,177.8112,129.403283,149.244079,-19.840796,-17.668549,16.68154,146.546,197.1877,95.904301,0.691137,0.091204,0.05127,208163460.0,151097920.0,1.531476,0.13099,0.074722,0.267867,0.094238,0.033286,21,12921,9986.428571,0.410898,TSLA,113.639999,0.051249,123.18,-0.122422,121.82,-0.112625,112.709999,-0.040901,123.150002,-0.122209,150.229996,-0.280437,1.360001,-2.169998,0.026928,0.038399,0.043969,-0.183611,157777300.0,221923300.0,221070500.0,166989700.0,-0.289046,0.807951,17.430334,8.967613,-3.898257,1,0,-19.258998,-17.125488,-2.133511,0.231703,0.072574,0.043007,0.267867,0.267867,0.267867,0.0,9601.0,13088.0,-0.07165,0.707233,0.267867,1,1,1,1,0,0,0,0,0.01944,-0.077426
2023-01-04,109.110001,114.589996,107.519997,113.639999,180389000,0.051249,5.540001,115.889999,121.242001,143.1055,175.7952,126.978163,146.60674,-19.628578,-18.060555,23.207611,143.1055,192.817789,93.393212,0.694764,0.078716,0.053425,202512580.0,155461235.0,1.160347,0.062214,0.074651,0.267867,0.094238,0.033286,21,11861,9962.857143,-0.082037,TSLA,110.339996,-0.029039,108.099998,0.051249,123.18,-0.077448,121.82,-0.067148,109.099998,0.041613,149.869995,-0.241743,-15.080002,-15.050003,-0.087533,0.13099,-0.059853,-0.262348,231402800.0,157777300.0,221923300.0,208643400.0,0.466642,1.11164,16.68154,7.743781,-0.748794,1,0,-19.840796,-17.668549,-2.172247,0.120412,0.091204,0.048429,0.267867,0.267867,0.267867,0.0,12921.0,10141.0,0.345797,0.955304,0.267867,2,1,1,1,0,0,0,0,0.02443,0.124998
2023-01-05,110.510002,111.75,107.160004,110.339996,157986300,-0.029039,-3.300003,115.415999,118.496,139.6315,173.777,124.418445,143.920315,-19.50187,-18.348818,23.433208,139.6315,188.239448,91.023552,0.696232,0.079217,0.053416,189895740.0,158753010.0,0.99517,0.041599,0.070966,0.267867,0.094238,0.033286,21,9103,9785.857143,-0.232527,TSLA,113.059998,0.024651,113.639999,-0.029039,108.099998,0.020722,123.18,-0.104238,112.709999,-0.021027,137.800003,-0.199274,5.540001,4.540001,0.041518,0.062214,-0.019415,-0.205901,180389000.0,231402800.0,157777300.0,221070500.0,-0.220455,0.890755,23.207611,12.378847,6.52607,1,0,-19.628578,-18.060555,-1.568023,0.20364,0.078716,0.061572,0.267867,0.267867,0.267867,0.0,11861.0,9593.0,-0.082037,0.912738,0.267867,3,1,1,1,0,0,0,0,0.021085,-0.059052
2023-01-06,103.0,114.389999,101.809998,113.059998,220911100,0.024651,2.720001,113.663998,116.044999,136.5825,171.5898,122.670991,141.634365,-18.963374,-18.471729,25.019601,136.5825,183.730983,89.434017,0.690403,0.067749,0.05439,189693300.0,165587900.0,1.334102,0.111268,0.078189,0.267867,0.094238,0.033286,21,9103,9714.714286,0.0,TSLA,119.769997,0.059349,110.339996,0.024651,113.639999,-0.005104,108.099998,0.045883,121.82,-0.071909,137.570007,-0.178164,-3.300003,-2.370003,-0.001538,0.041599,-0.04398,-0.209777,157986300.0,180389000.0,231402800.0,221923300.0,-0.124191,0.831963,23.433208,21.328591,0.225598,1,0,-19.50187,-18.348818,-1.153052,0.198696,0.079217,0.081504,0.267867,0.267867,0.267867,0.0,9103.0,10664.0,-0.232527,0.717399,0.267867,4,1,1,1,0,1,0,0,0.021219,-0.033267
2023-01-09,118.959999,123.519997,117.110001,119.769997,190284000,0.059349,6.709999,112.981998,115.486999,133.899,169.4924,122.224684,140.014782,-17.790098,-18.335403,32.802621,133.899,178.24053,89.55747,0.662313,0.075057,0.057132,196194640.0,170220875.0,1.117865,0.053519,0.072077,0.267867,0.094238,0.033286,21,8002,9499.142857,0.036931,TSLA,118.849998,-0.007681,113.059998,0.059349,110.339996,0.085463,113.639999,0.053942,123.18,-0.027683,125.349998,-0.044515,2.720001,-8.760002,0.09767,0.111268,-0.005314,-0.172222,220911100.0,157986300.0,180389000.0,157777300.0,0.398293,1.16457,25.019601,17.430334,1.586393,1,0,-18.963374,-18.471729,-0.491645,0.250549,0.067749,0.072574,0.267867,0.267867,0.267867,0.0,9103.0,12026.0,0.0,0.733218,0.267867,0,1,1,2,1,0,0,0,0.018148,0.106689
2023-01-10,121.07,122.760002,114.919998,118.849998,167642500,-0.007681,-0.919998,115.131998,115.056998,130.889,167.3676,121.705502,138.447021,-16.741519,-18.016626,32.596502,130.889,170.214821,91.563179,0.600903,0.037806,0.056012,183442580.0,173359385.0,0.967023,0.065966,0.072503,0.267867,0.094238,0.033286,21,8887,8922.857143,0.110597,TSLA,123.220001,0.036769,119.769997,-0.007681,113.059998,0.051212,110.339996,0.077125,108.099998,0.099445,123.150002,-0.034917,6.709999,-3.410004,0.006809,0.053519,0.06008,-0.10552,190284000.0,220911100.0,157986300.0,231402800.0,-0.13864,0.969874,32.802621,16.68154,7.78302,0,0,-17.790098,-18.335403,0.545305,0.34068,0.075057,0.091204,0.267867,0.267867,0.267867,0.0,8002.0,10342.0,-0.120949,0.659303,0.267867,1,1,1,2,0,0,0,0,0.020105,-0.037137
2023-01-11,122.089996,125.949997,120.510002,123.220001,183810800,0.036769,4.370003,117.047998,116.468999,128.658999,165.2616,121.938502,137.319093,-15.380591,-17.489419,41.046426,128.658999,164.026028,93.29197,0.549779,0.035254,0.056318,184126940.0,177060200.0,1.038126,0.044149,0.066918,0.267867,0.094238,0.033286,21,8999,8514.0,0.012603,TSLA,123.559998,0.002759,118.849998,0.036769,119.769997,0.028805,113.059998,0.089864,113.639999,0.084301,109.099998,0.129423,-0.919998,10.75,-0.018337,0.065966,0.032293,-0.091979,167642500.0,190284000.0,220911100.0,180389000.0,-0.118988,0.913869,32.596502,23.207611,-0.20612,0,0,-16.741519,-18.016626,1.275107,0.346933,0.037806,0.078716,0.267867,0.267867,0.267867,0.0,8887.0,9601.0,0.110597,0.757656,0.267867,2,1,1,2,0,0,0,0,0.010127,-0.031873
2023-01-12,122.559998,124.129997,117.0,123.559998,169400900,0.002759,0.339996,119.691998,117.553999,126.789499,163.182,122.187963,136.299901,-14.111938,-16.813923,41.408066,126.789499,158.75928,94.819718,0.504297,0.02676,0.056056,186409860.0,176737110.0,0.958491,0.057705,0.065564,0.267867,0.094238,0.033286,21,8864,8479.857143,-0.015002,TSLA,122.400002,-0.009388,123.220001,0.002759,118.849998,0.03963,119.769997,0.031644,110.339996,0.119812,112.709999,0.096265,4.370003,9.580002,0.009256,0.044149,0.052731,-0.042275,183810800.0,167642500.0,190284000.0,157986300.0,0.096445,0.998283,41.046426,23.433208,8.449925,0,0,-15.380591,-17.489419,2.108828,0.423106,0.035254,0.079217,0.267867,0.267867,0.267867,0.0,8999.0,12921.0,0.012603,0.793644,0.267867,3,1,1,2,0,0,0,0,0.009443,0.025834
2023-01-13,116.550003,122.629997,115.599998,122.400002,180714100,-0.009388,-1.159996,121.559999,117.611999,125.069499,161.0736,122.220584,135.270279,-13.049695,-16.061077,47.906913,125.069499,153.775952,96.363046,0.459048,0.030375,0.055957,178370460.0,178738700.0,1.011052,0.057435,0.066324,0.267867,0.094238,0.033286,21,12455,8958.714286,0.405122,TSLA,131.490005,0.074265,123.559998,-0.009388,123.220001,-0.006655,118.849998,0.02987,113.059998,0.082611,121.82,0.004761,0.339996,13.220001,0.008159,0.057705,0.032316,-0.025471,169400900.0,183810800.0,167642500.0,220911100.0,-0.078395,0.908755,41.408066,25.019601,0.36164,0,0,-14.111938,-16.813923,2.701985,0.449491,0.02676,0.067749,0.267867,0.267867,0.267867,0.0,8864.0,11861.0,-0.015002,0.806282,0.267867,4,1,1,2,0,1,0,0,0.007168,-0.020999
2023-01-17,125.699997,131.699997,125.019997,131.490005,186477000,0.074265,9.090004,123.904001,118.442999,123.7605,159.4038,123.646649,134.990259,-11.34361,-15.117584,55.390385,123.7605,148.291674,99.229325,0.39643,0.035885,0.059037,177609060.0,181945825.0,1.024904,0.050802,0.067565,0.267867,0.094238,0.033286,21,11396,10850.142857,0.1091,TSLA,128.779999,-0.02061,122.400002,0.074265,123.559998,0.064179,123.220001,0.067116,119.769997,0.097854,123.18,0.067462,-1.159996,9.340004,0.050193,0.057435,0.00691,-0.021344,180714100.0,169400900.0,183810800.0,190284000.0,0.066784,1.013139,47.906913,32.802621,6.498847,0,0,-13.049695,-16.061077,3.011383,0.453504,0.030375,0.075057,0.267867,0.267867,0.267867,0.0,12455.0,9103.0,0.405122,1.14371,0.267867,1,1,1,3,0,0,0,0,0.008136,0.017889
2023-01-18,136.559998,136.679993,127.010002,128.779999,195680300,-0.02061,-2.710007,125.890001,120.510999,122.688,157.6732,124.436395,134.530239,-10.093844,-14.112836,64.904572,122.688,144.012579,101.363421,0.347623,0.038676,0.058388,183216620.0,184778230.0,1.059001,0.075089,0.061975,0.267867,0.094238,0.033286,21,11004,11136.571429,-0.034398,TSLA,127.169998,-0.012502,131.490005,-0.02061,122.400002,0.052124,123.559998,0.042247,118.849998,0.083551,108.099998,0.191304,9.090004,11.720009,0.046062,0.050802,0.061225,0.062455,186477000.0,180714100.0,169400900.0,167642500.0,0.03189,1.04993,55.390385,32.596502,7.483472,0,0,-11.34361,-15.117584,3.773974,0.657545,0.035885,0.037806,0.267867,0.267867,0.267867,0.0,11396.0,9103.0,-0.085026,1.058275,0.267867,2,1,1,3,0,0,0,0,0.009612,0.008542
2023-01-19,127.260002,129.990005,124.309998,127.169998,170291900,-0.012502,-1.610001,126.68,121.863999,121.553,156.0672,124.856949,133.985036,-9.128087,-13.115886,61.293343,121.553,138.815474,104.290525,0.284032,0.03858,0.058399,180512840.0,186323295.0,0.913959,0.044665,0.06022,0.267867,0.094238,0.033286,21,10950,11434.571429,-0.004907,TSLA,133.419998,0.049147,128.779999,-0.012502,131.490005,-0.032854,122.400002,0.038971,123.220001,0.032056,113.639999,0.11906,-2.710007,9.93,-0.056971,0.075089,0.022957,0.049654,195680300.0,186477000.0,180714100.0,183810800.0,0.049354,1.068027,64.904572,41.046426,9.514187,0,0,-10.093844,-14.112836,4.018992,0.64284,0.038676,0.035254,0.267867,0.267867,0.267867,0.0,11004.0,8002.0,-0.034398,1.029646,0.267867,3,1,1,3,0,0,0,0,0.01036,0.01322
2023-01-20,128.679993,133.509995,127.349998,133.419998,138858100,0.049147,6.25,128.652,124.171999,121.334,154.794,126.174341,133.943182,-7.76884,-12.046477,59.483319,121.334,137.822389,104.84561,0.271785,0.042692,0.056928,174404280.0,185288035.0,0.749418,0.04617,0.060677,0.267867,0.094238,0.033286,21,10349,11133.714286,-0.054886,TSLA,143.75,0.077425,127.169998,0.049147,128.779999,0.03603,131.490005,0.014678,123.559998,0.079799,110.339996,0.209172,-1.610001,3.949997,-0.000707,0.044665,0.003868,0.04621,170291900.0,195680300.0,186477000.0,169400900.0,-0.129744,0.943378,61.293343,41.408066,-3.611229,0,0,-9.128087,-13.115886,3.987799,0.662694,0.03858,0.02676,0.267867,0.267867,0.267867,0.0,10950.0,8887.0,-0.004907,1.022597,0.267867,4,1,1,3,0,1,0,0,0.010334,-0.034754
2023-01-23,135.869995,145.380005,134.270004,143.75,203119200,0.077425,10.330002,132.922,127.241,121.642999,153.843,128.878289,134.669613,-5.791324,-10.795446,64.665618,121.642999,139.58048,103.705519,0.29492,0.047117,0.059497,178885300.0,188173125.0,1.079427,0.077287,0.057279,0.267867,0.094238,0.033286,21,12291,11406.857143,-0.02274,TSLA,143.889999,0.000974,133.419998,0.077425,127.169998,0.130377,128.779999,0.116245,122.400002,0.174428,113.059998,0.271449,6.25,9.860001,0.036836,0.04617,0.037061,0.099609,138858100.0,170291900.0,195680300.0,180714100.0,-0.184588,0.796185,59.483319,47.906913,-1.810024,0,0,-7.76884,-12.046477,4.277637,0.8665,0.042692,0.030375,0.267867,0.267867,0.267867,0.0,10349.0,8999.0,-0.054886,0.96433,0.267867,0,1,1,4,1,0,0,0,0.011436,-0.049445
2023-01-24,143.0,146.5,141.100006,143.889999,158699100,0.000974,0.139999,135.401999,129.653,122.569999,153.169,131.187783,135.352604,-4.164821,-9.469321,82.424347,122.569999,143.050173,102.089825,0.334179,0.042451,0.055374,173329720.0,185603565.0,0.855043,0.037529,0.05568,0.267867,0.094238,0.033286,21,11247,11385.571429,-0.08494,TSLA,144.429993,0.003753,143.75,0.000974,133.419998,0.078474,127.169998,0.131478,131.490005,0.094304,119.769997,0.201386,10.330002,21.349998,0.057997,0.077287,0.081461,0.181737,203119200.0,138858100.0,170291900.0,186477000.0,0.462783,1.135472,64.665618,55.390385,5.182299,0,0,-5.791324,-10.795446,5.004123,1.116224,0.047117,0.035885,0.267867,0.267867,0.267867,0.0,12291.0,8864.0,0.187651,1.137859,0.267867,1,1,1,4,0,0,0,0,0.012621,0.123964
2023-01-25,141.910004,146.410004,138.070007,144.429993,192734300,0.003753,0.539993,138.531998,132.210999,123.633999,152.243199,133.225046,136.025003,-2.799957,-8.135448,80.673433,123.633999,146.332059,100.935938,0.367182,0.037943,0.055052,172740520.0,186890795.0,1.031267,0.057744,0.054857,0.267867,0.094238,0.033286,21,11742,11491.0,0.044012,TSLA,160.270004,0.109673,143.889999,0.003753,143.75,0.00473,133.419998,0.082521,128.779999,0.121525,118.849998,0.215229,0.139999,12.399994,0.006224,0.037529,0.062687,0.173941,158699100.0,203119200.0,138858100.0,195680300.0,-0.21869,0.915591,82.424347,64.904572,17.758729,0,1,-4.164821,-9.469321,5.3045,1.020503,0.042451,0.038676,0.267867,0.267867,0.267867,0.0,11247.0,12455.0,-0.08494,1.037214,0.267867,2,1,1,4,0,0,0,0,0.011371,-0.05858
2023-01-26,159.970001,161.419998,154.759995,160.270004,234815100,0.109673,15.840012,145.151999,135.916,126.192499,151.5292,137.385809,137.820929,-0.435121,-6.595383,89.797544,126.192499,153.132005,99.252994,0.426959,0.04701,0.051221,185645160.0,188199380.0,1.247693,0.041555,0.054598,0.267867,0.094238,0.033286,21,13391,11839.714286,0.140436,TSLA,177.899994,0.110002,144.429993,0.109673,143.889999,0.113837,143.75,0.114922,127.169998,0.260282,123.220001,0.300682,0.539993,15.649994,0.017758,0.057744,0.042575,0.168206,192734300.0,158699100.0,203119200.0,170291900.0,0.214464,1.115745,80.673433,61.293343,-1.750914,0,1,-2.799957,-8.135448,5.335491,0.958101,0.037943,0.03858,0.267867,0.267867,0.267867,0.0,11742.0,11396.0,0.044012,1.073113,0.267867,3,1,1,4,0,0,0,0,0.010164,0.057448
2023-01-27,162.429993,180.679993,161.169998,177.899994,306590600,0.110002,17.62999,154.047998,141.349999,129.451999,151.268199,143.61876,140.789749,2.829011,-4.710504,91.756824,129.451999,164.173905,94.730093,0.536444,0.054586,0.054954,219191660.0,192475385.0,1.592882,0.109668,0.059794,0.267867,0.094238,0.033286,21,11619,12021.142857,-0.132328,TSLA,166.660004,-0.063182,160.270004,0.110002,144.429993,0.231739,143.889999,0.236361,133.419998,0.333383,123.559998,0.439786,15.840012,33.100006,0.001875,0.041555,0.104153,0.270044,234815100.0,192734300.0,158699100.0,138858100.0,0.218336,1.26486,89.797544,59.483319,9.124112,0,1,-0.435121,-6.595383,6.160262,1.132482,0.04701,0.042692,0.267867,0.267867,0.267867,0.0,13391.0,11004.0,0.140436,1.214243,0.267867,4,1,1,4,0,1,0,0,0.012592,0.058485
2023-01-30,178.050003,179.770004,166.5,166.660004,230878800,-0.063182,-11.23999,158.629999,145.775999,131.693999,150.713,147.163567,142.706064,4.457503,-2.876903,78.532319,131.693999,169.951597,93.436402,0.581007,0.075725,0.056597,224743580.0,192923160.0,1.19674,0.079623,0.062013,0.267867,0.094238,0.033286,21,11076,11640.0,-0.00877,TSLA,173.220001,0.039362,177.899994,-0.063182,160.270004,0.03987,144.429993,0.153915,143.75,0.159374,122.400002,0.361601,17.62999,44.479996,0.095241,0.109668,0.154835,0.374255,306590600.0,234815100.0,192734300.0,203119200.0,0.305668,1.398733,91.756824,64.665618,1.95928,0,1,2.829011,-4.710504,7.539515,1.197657,0.054586,0.047117,0.267867,0.267867,0.267867,0.0,11619.0,10950.0,-0.132328,1.053479,0.267867,0,1,1,5,1,0,0,0,0.014622,0.081878
2023-01-31,164.570007,174.300003,162.779999,173.220001,196813500,0.039362,6.559998,164.495999,149.948999,134.195999,150.439,151.172249,144.966356,6.205893,-1.060343,80.958894,134.195999,176.445953,91.946045,0.629675,0.07368,0.056787,232366460.0,194874970.0,1.009948,0.066505,0.063584,0.267867,0.094238,0.033286,21,11981,11744.857143,0.081708,TSLA,181.410004,0.047281,166.660004,0.039362,177.899994,-0.026307,160.270004,0.080801,143.889999,0.203836,131.490005,0.317362,-11.23999,22.910004,-0.063971,0.079623,0.050621,0.265509,230878800.0,306590600.0,234815100.0,158699100.0,-0.246948,1.027299,78.532319,82.424347,-13.224506,0,1,4.457503,-2.876903,7.334406,0.956981,0.075725,0.042451,0.267867,0.267867,0.267867,0.0,11076.0,10349.0,-0.046734,1.004589,0.267867,1,1,1,5,0,0,0,1,0.020284,-0.066149
